Time,Z-axis,Y-axis,X-axis,Battery,∞Celsius,EDA(uS),Event
24:24.0,-0.02,0.6,-0.61,-1,33.3,0.024,1
24:24.0,-0.01,0.6,-0.6,-1,33.3,0.024,1
24:24.1,-0.01,0.6,-0.6,-1,33.3,0.024,1
24:24.1,-0.02,0.6,-0.61,-1,33.3,0.024,1
24:24.1,-0.02,0.61,-0.61,-1,33.5,0.024,1
24:24.2,-0.02,0.61,-0.6,-1,33.3,0.024,1
24:24.2,-0.02,0.61,-0.59,-1,33.3,0.024,1
24:24.2,-0.01,0.61,-0.59,-1,33.3,0.024,1
24:24.2,-0.02,0.6,-0.59,-1,33.3,0.024,1
24:24.3,-0.02,0.61,-0.59,-1,33.3,0.024,1
24:24.3,-0.02,0.62,-0.59,-1,33.3,0.024,1
24:24.3,-0.02,0.61,-0.6,-1,33.3,0.024,1
24:24.4,-0.02,0.61,-0.59,-1,33.3,0.024,1
24:24.4,-0.02,0.61,-0.59,-1,33.3,0.024,1
24:24.4,-0.01,0.63,-0.6,-1,33.3,0.024,1
24:24.5,0,0.64,-0.56,-1,33.3,0.024,1
24:24.5,0,0.64,-0.58,-1,33.3,0.024,1
24:24.5,0,0.63,-0.57,-1,33.3,0.024,1
24:24.6,-0.01,0.64,-0.58,-1,33.3,0.024,1
24:24.6,-0.02,0.63,-0.57,-1,33.3,0.024,1
24:24.6,-0.01,0.63,-0.57,-1,33.3,0.024,1
24:24.7,-0.01,0.63,-0.58,-1,33.3,0.024,1
24:24.7,-0.01,0.63,-0.57,-1,33.3,0.024,1
24:24.7,-0.01,0.63,-0.58,-1,33.3,0.024,1
24:24.7,-0.01,0.63,-0.58,-1,33.3,0.024,1
24:24.8,-0.02,0.63,-0.57,-1,33.3,0.024,1
24:24.8,-0.01,0.62,-0.57,-1,33.3,0.024,1
24:24.8,-0.02,0.63,-0.59,-1,33.3,0.024,1
24:24.9,-0.04,0.59,-0.53,-1,33.3,0.024,1
24:24.9,0,0.61,-0.58,-1,33.3,0.024,1
24:24.9,0,0.62,-0.6,-1,33.3,0.024,1
24:25.0,0,0.61,-0.58,-1,33.3,0.024,1
24:25.0,-0.01,0.62,-0.58,-1,33.3,0.024,1
24:25.0,-0.02,0.63,-0.59,-1,33.3,0.024,1
24:25.1,-0.02,0.62,-0.59,-1,33.3,0.024,1
24:25.1,-0.02,0.61,-0.58,-1,33.3,0.024,1
24:25.1,-0.01,0.62,-0.59,-1,33.3,0.024,1
24:25.2,-0.01,0.62,-0.59,-1,33.3,0.024,1
24:25.2,-0.02,0.63,-0.59,-1,33.3,0.024,1
24:25.2,-0.01,0.62,-0.58,-1,33.3,0.024,1
24:25.2,-0.02,0.62,-0.59,-1,33.3,0.024,1
24:25.3,-0.01,0.62,-0.6,-1,33.3,0.024,1
24:25.3,-0.02,0.62,-0.58,-1,33.3,0.024,1
24:25.3,-0.02,0.62,-0.57,-1,33.3,0.024,1
24:25.4,-0.02,0.61,-0.59,-1,33.3,0.024,1
24:25.4,-0.01,0.62,-0.59,-1,33.3,0.024,1
24:25.4,-0.01,0.63,-0.57,-1,33.3,0.024,1
24:25.5,-0.02,0.62,-0.58,-1,33.3,0.024,1
24:25.5,-0.01,0.62,-0.58,-1,33.3,0.024,1
24:25.5,-0.01,0.63,-0.59,-1,33.3,0.024,1
24:25.6,-0.01,0.62,-0.58,-1,33.3,0.024,1
24:25.6,-0.01,0.63,-0.58,-1,33.3,0.024,1
24:25.6,-0.02,0.63,-0.58,-1,33.3,0.024,1
24:25.7,-0.01,0.63,-0.58,-1,33.3,0.024,1
24:25.7,-0.01,0.63,-0.57,-1,33.3,0.024,1
24:25.7,-0.01,0.63,-0.58,-1,33.3,0.024,1
24:25.8,-0.01,0.63,-0.58,-1,33.3,0.024,1
24:25.8,-0.01,0.64,-0.58,-1,33.3,0.024,1
24:25.8,-0.02,0.63,-0.57,-1,33.3,0.024,1
24:25.8,-0.01,0.62,-0.57,-1,33.3,0.024,1
24:25.9,-0.01,0.63,-0.57,-1,33.3,0.024,1
24:25.9,-0.01,0.64,-0.57,-1,33.3,0.024,1
24:25.9,-0.02,0.64,-0.57,-1,33.3,0.024,1
24:26.0,-0.01,0.63,-0.57,-1,33.3,0.024,1
24:26.0,-0.01,0.63,-0.57,-1,33.5,0.024,1
24:26.0,-0.01,0.64,-0.57,-1,33.3,0.024,1
24:26.1,-0.01,0.64,-0.56,-1,33.3,0.024,1
24:26.1,-0.01,0.63,-0.57,-1,33.3,0.024,1
24:26.1,-0.01,0.64,-0.57,-1,33.3,0.024,1
24:26.2,-0.01,0.64,-0.57,-1,33.3,0.024,1
24:26.2,0,0.64,-0.57,-1,33.3,0.024,1
24:26.2,-0.01,0.65,-0.57,-1,33.3,0.024,1
24:26.3,-0.01,0.64,-0.56,-1,33.3,0.024,1
24:26.3,-0.01,0.64,-0.56,-1,33.3,0.024,1
24:26.3,0,0.63,-0.56,-1,33.3,0.024,1
24:26.3,-0.01,0.64,-0.57,-1,33.3,0.024,1
24:26.4,-0.01,0.65,-0.57,-1,33.3,0.024,1
24:26.4,0,0.64,-0.56,-1,33.3,0.024,1
24:26.4,-0.01,0.65,-0.57,-1,33.3,0.024,1
24:26.5,0,0.65,-0.56,-1,33.3,0.024,1
24:26.5,-0.01,0.65,-0.56,-1,33.3,0.024,1
24:26.5,-0.01,0.65,-0.56,-1,33.3,0.024,1
24:26.6,-0.01,0.66,-0.56,-1,33.3,0.024,1
24:26.6,0,0.66,-0.56,-1,33.3,0.024,1
24:26.6,-0.01,0.66,-0.55,-1,33.3,0.024,1
24:26.7,-0.01,0.66,-0.55,-1,33.3,0.024,1
24:26.7,0,0.67,-0.54,-1,33.3,0.024,1
24:26.7,-0.01,0.67,-0.55,-1,33.3,0.024,1
24:26.7,-0.01,0.66,-0.55,-1,33.3,0.024,1
24:26.8,-0.01,0.66,-0.55,-1,33.3,0.024,1
24:26.8,-0.01,0.66,-0.55,-1,33.3,0.024,1
24:26.8,0,0.67,-0.54,-1,33.3,0.024,1
24:26.9,-0.01,0.66,-0.54,-1,33.3,0.024,1
24:26.9,0,0.67,-0.55,-1,33.3,0.024,1
24:26.9,0,0.66,-0.55,-1,33.3,0.024,1
24:27.0,-0.01,0.66,-0.55,-1,33.3,0.024,1
24:27.0,0,0.66,-0.55,-1,33.3,0.024,1
24:27.0,0,0.66,-0.55,-1,33.3,0.024,1
24:27.1,-0.01,0.66,-0.55,-1,33.3,0.024,1
24:27.1,-0.01,0.66,-0.55,-1,33.3,0.024,1
24:27.1,-0.01,0.65,-0.55,-1,33.3,0.024,1
24:27.2,0,0.67,-0.54,-1,33.3,0.024,1
24:27.2,-0.01,0.65,-0.55,-1,33.3,0.024,1
24:27.2,0,0.66,-0.55,-1,33.3,0.024,1
24:27.2,0,0.66,-0.55,-1,33.3,0.024,1
24:27.3,-0.01,0.66,-0.55,-1,33.3,0.024,1
24:27.3,-0.02,0.66,-0.55,-1,33.3,0.024,1
24:27.3,-0.02,0.67,-0.54,-1,33.3,0.024,1
24:27.4,-0.02,0.66,-0.54,-1,33.3,0.024,1
24:27.4,-0.01,0.68,-0.54,-1,33.3,0.024,1
24:27.4,-0.04,0.69,-0.55,-1,33.3,0.024,1
24:27.5,-0.03,0.65,-0.52,-1,33.3,0.024,1
24:27.5,-0.02,0.67,-0.54,-1,33.3,0.024,1
24:27.5,0,0.68,-0.54,-1,33.3,0.024,1
24:27.6,0,0.69,-0.55,-1,33.3,0.024,1
24:27.6,0.01,0.68,-0.55,-1,33.3,0.024,1
24:27.6,0,0.67,-0.55,-1,33.3,0.024,1
24:27.7,0,0.67,-0.54,-1,33.3,0.024,1
24:27.7,0,0.67,-0.54,-1,33.3,0.024,1
24:27.7,0,0.65,-0.54,-1,33.3,0.024,1
24:27.8,0,0.66,-0.54,-1,33.3,0.024,1
24:27.8,0,0.68,-0.54,-1,33.3,0.024,1
24:27.8,-0.01,0.68,-0.54,-1,33.3,0.024,1
24:27.8,-0.02,0.67,-0.55,-1,33.3,0.024,1
24:27.9,-0.02,0.66,-0.55,-1,33.3,0.024,1
24:27.9,-0.01,0.66,-0.54,-1,33.3,0.024,1
24:27.9,-0.01,0.66,-0.55,-1,33.3,0.024,1
24:28.0,0,0.67,-0.55,-1,33.3,0.024,1
24:28.0,0,0.67,-0.53,-1,33.3,0.024,1
24:28.0,0,0.67,-0.55,-1,33.3,0.024,1
24:28.1,0,0.66,-0.54,-1,33.3,0.024,1
24:28.1,-0.01,0.66,-0.54,-1,33.3,0.024,1
24:28.1,-0.01,0.65,-0.55,-1,33.5,0.024,1
24:28.2,-0.02,0.65,-0.55,-1,33.5,0.022,1
24:28.2,-0.01,0.65,-0.56,-1,33.5,0.024,1
24:28.2,-0.01,0.66,-0.56,-1,33.7,0.024,1
24:28.3,0,0.66,-0.55,-1,33.5,0.024,1
24:28.3,-0.02,0.65,-0.55,-1,33.5,0.024,1
24:28.3,-0.01,0.65,-0.55,-1,33.5,0.024,1
24:28.3,-0.01,0.65,-0.55,-1,33.7,0.024,1
24:28.4,-0.01,0.65,-0.56,-1,33.5,0.024,1
24:28.4,-0.01,0.65,-0.55,-1,33.5,0.024,1
24:28.4,-0.01,0.65,-0.56,-1,33.5,0.024,1
24:28.5,-0.01,0.65,-0.56,-1,33.5,0.024,1
24:28.5,-0.02,0.67,-0.54,-1,33.5,0.022,1
24:28.5,-0.01,0.66,-0.57,-1,33.5,0.024,1
24:28.6,-0.02,0.64,-0.56,-1,33.5,0.024,1
24:28.6,-0.03,0.62,-0.55,-1,33.5,0.025,1
24:28.6,-0.02,0.64,-0.56,-1,33.5,0.024,1
24:28.7,-0.02,0.7,-0.59,-1,33.5,0.024,1
24:28.7,0,0.64,-0.55,-1,33.5,0.024,1
24:28.7,0,0.63,-0.56,-1,33.3,0.024,1
24:28.7,0,0.65,-0.56,-1,33.3,0.024,1
24:28.8,0,0.66,-0.56,-1,33.3,0.024,1
24:28.8,0,0.65,-0.56,-1,33.3,0.024,1
24:28.8,-0.01,0.65,-0.56,-1,33.3,0.024,1
24:28.9,-0.01,0.65,-0.55,-1,33.3,0.024,1
24:28.9,-0.01,0.66,-0.55,-1,33.3,0.024,1
24:28.9,-0.02,0.65,-0.54,-1,33.3,0.024,1
24:29.0,-0.03,0.64,-0.55,-1,33.3,0.024,1
24:29.0,-0.01,0.66,-0.56,-1,33.3,0.024,1
24:29.0,0,0.67,-0.54,-1,33.3,0.024,1
24:29.1,-0.01,0.65,-0.5,-1,33.3,0.024,1
24:29.1,0,0.66,-0.57,-1,33.3,0.024,1
24:29.1,0,0.67,-0.56,-1,33.3,0.024,1
24:29.2,-0.01,0.67,-0.54,-1,33.3,0.024,1
24:29.2,-0.01,0.69,-0.55,-1,33.3,0.024,1
24:29.2,-0.01,0.65,-0.53,-1,33.3,0.024,1
24:29.2,0,0.65,-0.55,-1,33.3,0.024,1
24:29.3,-0.01,0.65,-0.54,-1,33.3,0.024,1
24:29.3,0,0.66,-0.55,-1,33.3,0.024,1
24:29.3,0,0.72,-0.57,-1,33.3,0.024,1
24:29.4,0,0.66,-0.54,-1,33.3,0.024,1
24:29.4,0,0.63,-0.57,-1,33.3,0.024,1
24:29.4,0,0.63,-0.58,-1,33.3,0.024,1
24:29.5,0,0.66,-0.56,-1,33.5,0.024,1
24:29.5,-0.02,0.66,-0.57,-1,33.3,0.024,1
24:29.5,-0.02,0.63,-0.56,-1,33.3,0.024,1
24:29.6,-0.03,0.63,-0.57,-1,33.3,0.024,1
24:29.6,-0.02,0.61,-0.58,-1,33.3,0.024,1
24:29.6,0,0.62,-0.57,-1,33.3,0.024,1
24:29.7,0,0.61,-0.59,-1,33.3,0.024,1
24:29.7,0,0.63,-0.59,-1,33.3,0.024,1
24:29.7,0,0.65,-0.57,-1,33.3,0.024,1
24:29.8,0,0.64,-0.57,-1,33.3,0.024,1
24:29.8,-0.01,0.63,-0.59,-1,33.3,0.024,1
24:29.8,-0.02,0.62,-0.58,-1,33.3,0.024,1
24:29.8,-0.01,0.63,-0.58,-1,33.3,0.024,1
24:29.9,-0.01,0.64,-0.58,-1,33.3,0.024,1
24:29.9,0,0.63,-0.59,-1,33.3,0.024,1
24:29.9,-0.01,0.62,-0.59,-1,33.3,0.024,1
24:30.0,-0.02,0.61,-0.6,-1,33.3,0.024,1
24:30.0,-0.01,0.6,-0.6,-1,33.3,0.024,1
24:30.0,0,0.58,-0.6,-1,33.3,0.024,1
24:30.1,0,0.58,-0.61,-1,33.3,0.024,1
24:30.1,-0.01,0.58,-0.61,-1,33.3,0.024,1
24:30.1,-0.01,0.67,-0.61,-1,33.3,0.024,1
24:30.2,-0.01,0.61,-0.59,-1,33.3,0.024,1
24:30.2,-0.01,0.58,-0.63,-1,33.3,0.024,1
24:30.2,-0.02,0.56,-0.62,-1,33.3,0.024,1
24:30.2,-0.02,0.55,-0.63,-1,33.3,0.024,1
24:30.3,-0.01,0.56,-0.64,-1,33.3,0.024,1
24:30.3,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:30.3,-0.01,0.53,-0.64,-1,33.3,0.024,1
24:30.4,-0.03,0.54,-0.66,-1,33.3,0.024,1
24:30.4,-0.03,0.52,-0.66,-1,33.3,0.024,1
24:30.4,-0.02,0.52,-0.66,-1,33.3,0.024,1
24:30.5,-0.02,0.53,-0.66,-1,33.3,0.024,1
24:30.5,-0.02,0.52,-0.66,-1,33.3,0.024,1
24:30.5,-0.02,0.52,-0.66,-1,33.3,0.024,1
24:30.6,-0.02,0.52,-0.66,-1,33.3,0.024,1
24:30.6,-0.02,0.53,-0.66,-1,33.3,0.024,1
24:30.6,-0.03,0.52,-0.66,-1,33.3,0.024,1
24:30.7,-0.02,0.52,-0.66,-1,33.3,0.024,1
24:30.7,-0.02,0.53,-0.66,-1,33.3,0.024,1
24:30.7,-0.03,0.51,-0.66,-1,33.3,0.024,1
24:30.7,-0.03,0.51,-0.66,-1,33.3,0.024,1
24:30.8,-0.02,0.53,-0.67,-1,33.3,0.024,1
24:30.8,-0.02,0.52,-0.66,-1,33.3,0.024,1
24:30.8,-0.02,0.53,-0.66,-1,33.5,0.024,1
24:30.9,-0.02,0.53,-0.66,-1,33.3,0.024,1
24:30.9,-0.02,0.53,-0.66,-1,33.3,0.024,1
24:30.9,-0.02,0.53,-0.66,-1,33.3,0.024,1
24:31.0,-0.03,0.53,-0.66,-1,33.3,0.024,1
24:31.0,-0.02,0.52,-0.66,-1,33.3,0.024,1
24:31.0,-0.02,0.53,-0.66,-1,33.3,0.024,1
24:31.1,-0.03,0.52,-0.66,-1,33.3,0.024,1
24:31.1,-0.03,0.53,-0.66,-1,33.3,0.024,1
24:31.1,-0.02,0.52,-0.65,-1,33.3,0.024,1
24:31.2,-0.02,0.53,-0.67,-1,33.3,0.024,1
24:31.2,-0.04,0.52,-0.66,-1,33.3,0.024,1
24:31.2,-0.03,0.52,-0.67,-1,33.3,0.024,1
24:31.2,-0.02,0.52,-0.66,-1,33.3,0.024,1
24:31.3,-0.02,0.52,-0.66,-1,33.3,0.024,1
24:31.3,-0.02,0.52,-0.66,-1,33.3,0.024,1
24:31.3,-0.02,0.51,-0.66,-1,33.3,0.024,1
24:31.4,-0.02,0.52,-0.66,-1,33.3,0.024,1
24:31.4,-0.02,0.51,-0.67,-1,33.3,0.024,1
24:31.4,-0.03,0.52,-0.66,-1,33.3,0.024,1
24:31.5,-0.03,0.52,-0.66,-1,33.3,0.024,1
24:31.5,-0.02,0.51,-0.66,-1,33.3,0.024,1
24:31.5,-0.03,0.52,-0.66,-1,33.3,0.024,1
24:31.6,-0.03,0.53,-0.66,-1,33.3,0.024,1
24:31.6,-0.02,0.52,-0.66,-1,33.3,0.024,1
24:31.6,-0.02,0.52,-0.66,-1,33.3,0.024,1
24:31.7,-0.03,0.52,-0.67,-1,33.3,0.024,1
24:31.7,-0.02,0.52,-0.67,-1,33.3,0.024,1
24:31.7,-0.02,0.53,-0.66,-1,33.3,0.024,1
24:31.8,-0.02,0.52,-0.66,-1,33.3,0.024,1
24:31.8,-0.02,0.52,-0.66,-1,33.3,0.024,1
24:31.8,-0.03,0.52,-0.66,-1,33.3,0.024,1
24:31.8,-0.03,0.52,-0.67,-1,33.3,0.024,1
24:31.9,-0.02,0.51,-0.66,-1,33.3,0.024,1
24:31.9,-0.02,0.53,-0.67,-1,33.3,0.024,1
24:31.9,-0.03,0.52,-0.66,-1,33.3,0.024,1
24:32.0,-0.02,0.52,-0.66,-1,33.3,0.024,1
24:32.0,-0.02,0.54,-0.68,-1,33.3,0.024,1
24:32.0,-0.03,0.52,-0.66,-1,33.3,0.024,1
24:32.1,-0.02,0.52,-0.67,-1,33.3,0.024,1
24:32.1,-0.03,0.51,-0.66,-1,33.3,0.024,1
24:32.1,-0.03,0.52,-0.66,-1,33.3,0.024,1
24:32.2,-0.03,0.51,-0.66,-1,33.3,0.024,1
24:32.2,-0.02,0.52,-0.66,-1,33.3,0.024,1
24:32.2,-0.02,0.52,-0.67,-1,33.3,0.024,1
24:32.2,-0.04,0.52,-0.66,-1,33.3,0.024,1
24:32.3,-0.04,0.51,-0.64,-1,33.3,0.024,1
24:32.3,-0.02,0.52,-0.67,-1,33.3,0.024,1
24:32.3,-0.02,0.52,-0.67,-1,33.3,0.024,1
24:32.4,-0.01,0.52,-0.66,-1,33.3,0.024,1
24:32.4,-0.03,0.52,-0.67,-1,33.3,0.024,1
24:32.4,-0.02,0.53,-0.66,-1,33.3,0.024,1
24:32.5,-0.02,0.52,-0.66,-1,33.3,0.024,1
24:32.5,-0.03,0.52,-0.67,-1,33.3,0.024,1
24:32.5,-0.03,0.53,-0.66,-1,33.3,0.024,1
24:32.6,-0.04,0.52,-0.64,-1,33.3,0.024,1
24:32.6,-0.03,0.54,-0.67,-1,33.3,0.024,1
24:32.6,-0.03,0.53,-0.65,-1,33.3,0.024,1
24:32.7,-0.02,0.54,-0.66,-1,33.3,0.024,1
24:32.7,-0.02,0.53,-0.65,-1,33.3,0.024,1
24:32.7,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:32.7,-0.02,0.53,-0.66,-1,33.3,0.024,1
24:32.8,-0.02,0.53,-0.66,-1,33.3,0.024,1
24:32.8,-0.02,0.54,-0.66,-1,33.3,0.024,1
24:32.8,-0.02,0.53,-0.66,-1,33.3,0.024,1
24:32.9,-0.03,0.54,-0.65,-1,33.3,0.024,1
24:32.9,-0.03,0.54,-0.65,-1,33.3,0.024,1
24:32.9,-0.02,0.53,-0.66,-1,33.3,0.024,1
24:33.0,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:33.0,-0.02,0.54,-0.66,-1,33.3,0.024,1
24:33.0,-0.02,0.53,-0.65,-1,33.3,0.024,1
24:33.1,-0.02,0.53,-0.65,-1,33.3,0.024,1
24:33.1,-0.02,0.53,-0.65,-1,33.3,0.024,1
24:33.1,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:33.2,-0.02,0.53,-0.65,-1,33.3,0.024,1
24:33.2,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:33.2,-0.03,0.54,-0.65,-1,33.3,0.024,1
24:33.3,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:33.3,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:33.3,-0.02,0.54,-0.64,-1,33.3,0.024,1
24:33.3,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:33.4,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:33.4,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:33.4,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:33.5,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:33.5,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:33.5,-0.03,0.54,-0.65,-1,33.3,0.024,1
24:33.6,-0.03,0.54,-0.64,-1,33.3,0.024,1
24:33.6,-0.02,0.54,-0.64,-1,33.3,0.024,1
24:33.6,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:33.7,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:33.7,-0.03,0.54,-0.65,-1,33.3,0.024,1
24:33.7,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:33.7,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:33.8,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:33.8,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:33.8,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:33.9,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:33.9,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:33.9,-0.02,0.53,-0.65,-1,33.3,0.024,1
24:34.0,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.0,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.0,-0.03,0.54,-0.65,-1,33.3,0.024,1
24:34.1,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:34.1,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.1,-0.02,0.53,-0.65,-1,33.3,0.024,1
24:34.2,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.2,-0.02,0.53,-0.65,-1,33.3,0.024,1
24:34.2,-0.03,0.54,-0.65,-1,33.3,0.024,1
24:34.2,-0.02,0.53,-0.65,-1,33.3,0.024,1
24:34.3,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.3,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.3,-0.02,0.54,-0.66,-1,33.3,0.024,1
24:34.4,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.4,-0.03,0.54,-0.65,-1,33.3,0.024,1
24:34.4,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.5,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.5,-0.02,0.54,-0.64,-1,33.3,0.024,1
24:34.5,-0.03,0.55,-0.65,-1,33.3,0.024,1
24:34.6,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.6,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:34.6,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.7,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.7,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.7,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.7,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.8,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.8,-0.02,0.53,-0.64,-1,33.3,0.024,1
24:34.8,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.9,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.9,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:34.9,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:35.0,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:35.0,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:35.0,-0.03,0.54,-0.65,-1,33.3,0.024,1
24:35.1,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:35.1,-0.03,0.55,-0.65,-1,33.3,0.024,1
24:35.1,-0.02,0.54,-0.64,-1,33.3,0.024,1
24:35.2,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:35.2,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:35.2,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:35.3,-0.03,0.54,-0.65,-1,33.3,0.024,1
24:35.3,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:35.3,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:35.3,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:35.4,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:35.4,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:35.4,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:35.5,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:35.5,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:35.5,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:35.6,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:35.6,-0.03,0.54,-0.65,-1,33.3,0.024,1
24:35.6,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:35.7,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:35.7,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:35.7,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:35.8,-0.03,0.55,-0.65,-1,33.3,0.024,1
24:35.8,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:35.8,-0.02,0.55,-0.64,-1,33.3,0.024,1
24:35.8,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:35.9,-0.03,0.55,-0.65,-1,33.3,0.024,1
24:35.9,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:35.9,-0.03,0.55,-0.64,-1,33.3,0.024,1
24:36.0,-0.03,0.55,-0.65,-1,33.3,0.024,1
24:36.0,-0.02,0.54,-0.64,-1,33.3,0.024,1
24:36.0,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:36.1,-0.03,0.54,-0.65,-1,33.3,0.024,1
24:36.1,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:36.1,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:36.2,-0.02,0.54,-0.64,-1,33.3,0.024,1
24:36.2,-0.02,0.53,-0.65,-1,33.3,0.024,1
24:36.2,-0.03,0.54,-0.65,-1,33.3,0.024,1
24:36.2,-0.03,0.54,-0.65,-1,33.3,0.024,1
24:36.3,-0.02,0.54,-0.66,-1,33.3,0.024,1
24:36.3,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:36.3,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:36.4,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:36.4,-0.02,0.54,-0.65,-1,33.3,0.024,1
24:36.4,-0.03,0.54,-0.66,-1,33.3,0.024,1
24:36.5,-0.03,0.54,-0.65,-1,33.3,0.024,1
24:36.5,-0.03,0.55,-0.65,-1,33.3,0.024,1
24:36.5,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:36.6,-0.02,0.54,-0.64,-1,33.3,0.024,1
24:36.6,-0.02,0.55,-0.64,-1,33.3,0.024,1
24:36.6,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:36.7,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:36.7,-0.02,0.56,-0.65,-1,33.3,0.024,1
24:36.7,-0.02,0.55,-0.65,-1,33.3,0.024,1
24:36.7,-0.03,0.55,-0.64,-1,33.3,0.024,1
24:36.8,-0.02,0.56,-0.64,-1,33.3,0.024,1
24:36.8,-0.03,0.54,-0.64,-1,33.3,0.024,1
24:36.8,-0.02,0.54,-0.64,-1,33.3,0.024,1
24:36.9,-0.04,0.55,-0.65,-1,33.3,0.024,1
24:36.9,-0.01,0.53,-0.64,-1,33.3,0.024,1
24:36.9,-0.01,0.51,-0.63,-1,33.3,0.024,1
24:37.0,0,0.58,-0.62,-1,33.3,0.024,1
24:37.0,0.04,0.65,-0.69,-1,33.3,0.024,1
24:37.0,0.05,0.63,-0.7,-1,33.3,0.024,1
24:37.1,0,0.48,-0.71,-1,33.3,0.024,1
24:37.1,-0.04,0.44,-0.69,-1,33.3,0.024,1
24:37.1,-0.07,0.47,-0.69,-1,33.3,0.024,1
24:37.2,-0.1,0.49,-0.65,-1,33.3,0.024,1
24:37.2,-0.1,0.51,-0.64,-1,33.3,0.024,1
24:37.2,-0.07,0.5,-0.66,-1,33.3,0.024,1
24:37.3,-0.03,0.47,-0.7,-1,33.3,0.024,1
24:37.3,-0.02,0.46,-0.71,-1,33.3,0.024,1
24:37.3,-0.01,0.46,-0.71,-1,33.3,0.024,1
24:37.3,-0.02,0.46,-0.7,-1,33.3,0.024,1
